ID;Activity;StartTime;EndTime
7158;A;2017-03-10 15:35:00;2017-03-10 20:17:00
7158;B1;2017-03-10 18:13:00;2017-03-10 15:16:00
7158;C;2017-03-08 06:19:00;2017-03-07 06:55:00
7158;D1;2017-03-08 21:57:00;2017-03-08 15:50:00
7159;A;2018-05-30 15:19:00;2018-05-30 11:22:00
7159;B1;2018-05-30 10:36:00;2018-05-30 12:10:00
7159;C;2018-05-28 12:24:00;2018-05-28 21:34:00
7159;D1;2018-05-25 08:52:00;2018-05-25 10:21:00
7160;A;2017-01-23 10:07:00;2017-01-23 10:03:00
7160;B1;2017-01-23 15:28:00;2017-01-23 18:13:00
7160;C;2017-01-23 14:11:00;2017-01-22 18:58:00
7160;D1;2017-01-23 17:04:00;2017-01-23 15:20:00
7161;A;2017-01-11 03:19:00;2017-01-11 02:18:00
7161;B1;2017-01-10 18:10:00;2017-01-10 03:41:00
7161;C;2017-01-09 12:00:00;2017-01-09 08:51:00
7161;D1;2017-01-07 02:15:00;2017-01-06 21:14:00
7162;A;2017-02-07 23:00:00;2017-02-08 03:15:00
7162;B1;2017-02-08 03:30:00;2017-02-08 02:24:00
7162;C;2017-02-08 09:00:00;2017-02-08 02:36:00
7162;D1;2017-02-07 23:58:00;2017-02-08 01:41:00
7163;A;2017-09-08 03:27:00;2017-09-08 01:17:00
7163;B1;2017-09-08 07:36:00;2017-09-08 10:14:00
7163;C;2017-09-10 10:13:00;2017-09-10 00:10:00
7163;D1;2017-09-09 15:47:00;2017-09-09 15:56:00
7164;A;2017-03-24 00:13:00;2017-03-24 05:02:00
7164;B1;2017-03-24 05:50:00;2017-03-24 09:17:00
7164;C;2017-03-24 08:09:00;2017-03-23 07:50:00
7164;D1;2017-03-23 01:28:00;2017-03-22 21:44:00
7165;A;2017-01-10 14:09:00;2017-01-10 17:18:00
7165;B1;2017-01-10 17:02:00;2017-01-10 14:50:00
7165;C;2017-01-10 22:10:00;2017-01-10 23:26:00
7165;D1;2017-01-14 03:07:00;2017-01-13 23:51:00
7166;A;2017-03-17 01:55:00;2017-03-18 03:12:00
7166;B1;2017-03-18 07:03:00;2017-03-18 08:53:00
7166;C;2017-03-17 18:29:00;2017-03-17 01:26:00
7166;D1;2017-03-16 02:53:00;2017-03-16 04:19:00
7167;A;2017-08-08 04:11:00;2017-08-08 02:28:00
7167;B1;2017-08-08 07:57:00;2017-08-08 13:37:00
7167;C;2017-08-09 16:36:00;2017-08-09 14:04:00
7167;D1;2017-08-08 15:19:00;2017-08-08 11:45:00
7168;A;2017-12-13 09:11:00;2017-12-13 09:52:00
7168;B1;2017-12-13 08:19:00;2017-12-13 04:13:00
7168;C;2017-12-12 22:41:00;2017-12-13 01:07:00
7168;D2;2017-12-12 04:55:00;2017-12-12 08:41:00
7169;A;2017-01-07 02:30:00;2017-01-07 01:41:00
7169;B1;2017-01-07 03:19:00;2017-01-07 01:30:00
7169;C;2017-01-06 12:04:00;2017-01-09 17:15:00
7169;D1;2017-01-09 22:22:00;2017-01-10 01:22:00
7170;A;2018-08-20 13:14:00;2018-08-20 03:05:00
7170;B1;2018-08-20 02:12:00;2018-08-20 03:07:00
7170;C;2018-08-19 00:34:00;2018-08-18 08:14:00
7170;D1;2018-08-19 02:33:00;2018-08-19 02:40:00
7171;A;2018-05-05 05:54:00;2018-05-04 22:10:00
7171;B1;2018-05-05 00:17:00;2018-05-04 20:11:00
7171;C;2018-05-07 12:40:00;2018-05-07 20:36:00
7171;D1;2018-05-12 12:40:00;2018-05-12 12:21:00
7172;A;2017-05-24 00:44:00;2017-05-23 14:59:00
7172;B1;2017-05-23 15:30:00;2017-05-23 11:39:00
7172;C;2017-05-22 20:57:00;2017-05-22 08:49:00
7172;D1;2017-05-23 01:54:00;2017-05-23 07:49:00
7173;A;2017-03-02 01:08:00;2017-03-01 18:01:00
7173;B1;2017-03-01 18:15:00;2017-03-02 02:19:00
7173;C;2017-03-02 21:38:00;2017-03-02 19:59:00
7173;D1;2017-03-05 23:19:00;2017-03-06 09:39:00
7174;A;2017-02-06 11:37:00;2017-02-06 11:22:00
7174;B1;2017-02-06 09:31:00;2017-02-06 09:42:00
7174;C;2017-02-05 05:44:00;2017-02-05 06:21:00
7174;D1;2017-02-06 01:40:00;2017-02-05 22:42:00
7175;A;2017-06-09 19:08:00;2017-06-09 16:13:00
7175;B1;2017-06-09 17:57:00;2017-06-09 16:32:00
7175;C;2017-06-09 19:33:00;2017-06-10 01:25:00
7175;D1;2017-06-11 02:45:00;2017-06-11 08:00:00
7176;A;2017-03-22 19:00:00;2017-03-23 18:50:00
7176;B1;2017-03-23 21:13:00;2017-03-24 04:10:00
7176;C;2017-03-20 10:48:00;2017-03-20 11:37:00
7176;D1;2017-03-19 20:57:00;2017-03-20 01:51:00
7177;A;2018-09-20 15:41:00;2018-09-20 20:31:00
7177;B1;2018-09-20 19:24:00;2018-09-20 04:59:00
7177;C;2018-09-19 14:29:00;2018-09-20 05:21:00
7177;D1;2018-09-19 11:51:00;2018-09-19 15:06:00
7178;A;2017-05-06 17:23:00;2017-05-06 01:40:00
7178;B1;2017-05-06 02:23:00;2017-05-06 01:24:00
7178;C;2017-05-06 02:57:00;2017-05-04 15:31:00
7178;D1;2017-05-03 21:28:00;2017-05-04 14:30:00
7179;A;2017-02-12 23:36:00;2017-02-13 01:54:00
7179;B1;2017-02-13 01:29:00;2017-02-12 22:20:00
7179;C;2017-02-13 05:42:00;2017-02-12 23:56:00
7179;D1;2017-02-15 20:23:00;2017-02-15 23:17:00
7180;A;2017-10-14 01:36:00;2017-10-14 06:08:00
7180;B1;2017-10-14 06:36:00;2017-10-14 11:57:00
7180;C;2017-10-13 01:43:00;2017-10-13 02:36:00
7180;D1;2017-10-13 15:05:00;2017-10-13 15:17:00
7181;A;2017-02-06 22:46:00;2017-02-07 08:42:00
7181;B1;2017-02-07 07:32:00;2017-02-07 10:00:00
7181;C;2017-02-05 06:21:00;2017-02-05 02:54:00
7181;D1;2017-02-08 18:44:00;2017-02-08 19:11:00
7182;A;2017-03-17 09:08:00;2017-03-17 10:28:00
7182;B1;2017-03-17 08:22:00;2017-03-17 03:27:00
7182;C;2017-03-17 15:13:00;2017-03-18 03:08:00
7182;D1;2017-03-17 23:02:00;2017-03-18 00:53:00
7183;A;2018-04-08 10:05:00;2018-04-08 13:40:00
7183;B1;2018-04-08 13:44:00;2018-04-08 12:16:00
7183;C;2018-04-08 10:32:00;2018-04-07 21:03:00
7183;D1;2018-04-09 19:31:00;2018-04-09 21:08:00
7184;A;2017-05-09 15:57:00;2017-05-09 12:04:00
7184;B1;2017-05-09 12:25:00;2017-05-09 12:41:00
7184;C;2017-05-10 09:13:00;2017-05-10 01:59:00
7184;D1;2017-05-09 02:43:00;2017-05-09 04:32:00
7185;A;2017-03-14 16:40:00;2017-03-14 09:02:00
7185;B1;2017-03-14 09:21:00;2017-03-14 07:26:00
7185;C;2017-03-15 15:32:00;2017-03-15 03:07:00
7185;D1;2017-03-11 13:32:00;2017-03-11 13:24:00
7186;A;2017-04-11 09:57:00;2017-04-11 13:57:00
7186;B1;2017-04-11 12:58:00;2017-04-11 11:21:00
7186;C;2017-04-11 05:21:00;2017-04-13 19:02:00
7186;D1;2017-04-12 10:17:00;2017-04-12 03:55:00
7187;A;2017-01-11 08:40:00;2017-01-11 17:33:00
7187;B1;2017-01-11 14:56:00;2017-01-11 09:05:00
7187;C;2017-01-11 13:01:00;2017-01-12 10:30:00
7187;D1;2017-01-16 01:37:00;2017-01-16 03:13:00
7188;A;2017-09-25 14:53:00;2017-09-25 03:09:00
7188;B1;2017-09-25 04:42:00;2017-09-25 06:55:00
7188;C;2017-09-25 07:39:00;2017-09-23 14:39:00
7188;D1;2017-09-24 09:37:00;2017-09-24 06:36:00
7189;A;2017-01-13 13:00:00;2017-01-14 03:42:00
7189;B1;2017-01-14 04:39:00;2017-01-13 04:00:00
7189;C;2017-01-11 15:46:00;2017-01-12 07:03:00
7189;D1;2017-01-13 01:27:00;2017-01-13 01:30:00
7190;A;2017-01-28 13:17:00;2017-01-27 15:31:00
7190;B1;2017-01-27 16:22:00;2017-01-27 20:01:00
7190;C;2017-01-27 11:46:00;2017-01-28 21:23:00
7190;D1;2017-01-28 19:28:00;2017-01-28 06:20:00
7191;A;2017-06-01 03:03:00;2017-06-01 05:40:00
7191;B1;2017-06-01 02:07:00;2017-05-31 00:10:00
7191;C;2017-05-31 18:16:00;2017-06-01 00:43:00
7191;D1;2017-05-31 11:08:00;2017-05-31 09:48:00
7192;A;2018-03-02 16:22:00;2018-03-02 16:01:00
7192;B1;2018-03-02 15:49:00;2018-03-01 21:28:00
7192;C;2018-03-01 12:21:00;2018-03-02 18:15:00
7192;D1;2018-03-03 18:46:00;2018-03-03 17:14:00
7193;A;2017-02-07 00:44:00;2017-02-07 05:32:00
7193;B1;2017-02-07 06:04:00;2017-02-07 04:17:00
7193;C;2017-02-06 07:00:00;2017-02-06 18:36:00
7193;D1;2017-02-04 01:38:00;2017-02-04 12:48:00
7194;A;2017-01-02 14:13:00;2017-01-02 08:49:00
7194;B1;2017-01-02 09:19:00;2017-01-02 09:35:00
7194;C;2017-01-01 12:48:00;2017-01-02 02:16:00
7194;D1;2017-01-02 15:15:00;2017-01-02 17:27:00
7195;A;2017-07-28 08:21:00;2017-07-28 07:13:00
7195;B1;2017-07-28 04:09:00;2017-07-28 09:57:00
7195;C;2017-07-29 01:57:00;2017-07-27 16:28:00
7195;D1;2017-07-26 21:10:00;2017-07-26 20:41:00
7196;A;2017-01-03 03:12:00;2017-01-03 06:32:00
7196;B1;2017-01-03 05:58:00;2017-01-03 07:59:00
7196;C;2017-01-03 21:19:00;2017-01-04 08:29:00
7196;D1;2017-01-06 03:45:00;2017-01-06 06:16:00
7197;A;2017-07-13 21:03:00;2017-07-13 21:55:00
7197;B1;2017-07-13 22:38:00;2017-07-13 18:24:00
7197;C;2017-07-12 02:30:00;2017-07-13 02:13:00
7197;D1;2017-07-15 15:15:00;2017-07-15 21:39:00
7198;A;2017-05-18 06:46:00;2017-05-20 13:48:00
7198;B1;2017-05-20 13:57:00;2017-05-20 20:28:00
7198;C;2017-05-21 19:27:00;2017-05-21 16:21:00
7198;D1;2017-05-22 17:25:00;2017-05-22 20:46:00
7199;A;2017-02-15 16:53:00;2017-02-15 13:42:00
7199;B1;2017-02-15 12:22:00;2017-02-15 15:33:00
7199;C;2017-02-16 12:13:00;2017-02-17 00:53:00
7199;D1;2017-02-18 12:17:00;2017-02-18 00:06:00
7200;A;2017-06-24 16:29:00;2017-06-24 12:11:00
7200;B1;2017-06-24 19:03:00;2017-06-24 20:57:00
7200;C;2017-06-27 04:17:00;2017-06-26 18:08:00
7200;D1;2017-06-27 00:23:00;2017-06-27 00:21:00
7201;A;2018-08-03 21:40:00;2018-08-04 00:12:00
7201;B1;2018-08-04 02:16:00;2018-08-03 20:01:00
7201;C;2018-08-03 18:14:00;2018-08-04 04:58:00
7201;D1;2018-08-06 11:03:00;2018-08-06 15:38:00
7202;A;2017-10-04 03:00:00;2017-10-04 10:57:00
7202;B1;2017-10-04 12:16:00;2017-10-04 13:05:00
7202;C;2017-10-06 08:20:00;2017-10-06 04:01:00
7202;D1;2017-10-05 11:47:00;2017-10-05 11:55:00
7203;A;2017-04-08 05:20:00;2017-04-08 10:14:00
7203;B1;2017-04-08 14:42:00;2017-04-08 17:22:00
7203;C;2017-04-09 04:47:00;2017-04-09 09:39:00
7203;D1;2017-04-11 01:01:00;2017-04-11 01:07:00
7204;A;2017-11-08 22:19:00;2017-11-08 17:49:00
7204;B1;2017-11-08 17:31:00;2017-11-08 13:27:00
7204;C;2017-11-08 23:54:00;2017-11-09 07:47:00
7204;D1;2017-11-01 13:01:00;2017-11-02 04:14:00
7205;A;2017-03-08 19:52:00;2017-03-09 08:18:00
7205;B1;2017-03-09 11:58:00;2017-03-09 11:00:00
7205;C;2017-03-11 08:59:00;2017-03-11 01:59:00
7205;D1;2017-03-10 20:41:00;2017-03-10 11:34:00
7206;A;2017-01-27 15:18:00;2017-01-27 18:46:00
7206;B1;2017-01-27 20:24:00;2017-01-27 21:49:00
7206;C;2017-01-28 18:21:00;2017-01-29 05:31:00
7206;D1;2017-02-01 15:59:00;2017-02-01 16:22:00
7207;A;2017-06-02 01:49:00;2017-06-02 09:39:00
7207;B1;2017-06-02 09:06:00;2017-06-02 13:01:00
7207;C;2017-06-02 03:26:00;2017-06-04 02:31:00
7207;D1;2017-06-05 16:03:00;2017-06-05 17:09:00
7208;A;2017-01-16 18:32:00;2017-01-16 19:05:00
7208;B1;2017-01-16 21:36:00;2017-01-16 21:58:00
7208;C;2017-01-20 11:59:00;2017-01-21 08:31:00
7208;D1;2017-01-21 09:32:00;2017-01-21 16:45:00
7209;A;2017-01-03 05:45:00;2017-01-03 07:23:00
7209;B2;2017-01-03 09:55:00;2017-01-03 13:32:00
7209;C;2017-01-03 14:58:00;2017-01-05 01:37:00
7209;D1;2017-01-04 11:11:00;2017-01-04 09:44:00
7210;A;2017-10-29 07:02:00;2017-10-29 16:53:00
7210;B1;2017-10-29 15:50:00;2017-10-29 14:52:00
7210;C;2017-10-29 07:44:00;2017-10-30 12:16:00
7210;D1;2017-10-30 04:57:00;2017-10-30 02:14:00
7211;A;2017-03-04 16:08:00;2017-03-06 04:43:00
7211;B1;2017-03-06 02:20:00;2017-03-06 09:10:00
7211;C;2017-03-06 19:28:00;2017-03-06 06:50:00
7211;D1;2017-03-04 03:28:00;2017-03-04 16:55:00
7212;A;2017-04-27 03:14:00;2017-04-27 17:52:00
7212;B1;2017-04-27 20:04:00;2017-04-27 22:24:00
7212;C;2017-04-29 03:24:00;2017-04-29 04:58:00
7212;D1;2017-04-27 10:34:00;2017-04-27 07:46:00
7213;A;2017-11-19 09:02:00;2017-11-20 01:33:00
7213;B1;2017-11-19 21:48:00;2017-11-19 19:51:00
7213;C;2017-11-20 04:20:00;2017-11-20 03:42:00
7213;D1;2017-11-21 00:42:00;2017-11-21 01:56:00
7214;A;2017-01-09 05:11:00;2017-01-09 06:07:00
7214;B1;2017-01-09 06:15:00;2017-01-09 01:34:00
7214;C;2017-01-09 05:07:00;2017-01-10 11:56:00
7214;D1;2017-01-11 22:19:00;2017-01-12 08:23:00
7215;A;2017-01-01 15:48:00;2017-01-01 22:37:00
7215;B1;2017-01-01 22:30:00;2017-01-02 03:31:00
7215;C;2017-01-02 16:28:00;2017-01-02 07:52:00
7215;D1;2017-01-01 16:36:00;2017-01-01 13:19:00
7216;A;2017-07-23 17:04:00;2017-07-24 02:18:00
7216;B1;2017-07-24 01:22:00;2017-07-24 00:15:00
7216;C;2017-07-25 01:41:00;2017-07-25 12:09:00
7216;D1;2017-07-27 17:15:00;2017-07-28 04:25:00
7217;A;2017-03-25 18:28:00;2017-03-25 19:52:00
7217;B1;2017-03-25 18:50:00;2017-03-25 22:31:00
7217;C;2017-03-24 06:27:00;2017-03-25 02:02:00
7217;D2;2017-03-25 08:07:00;2017-03-25 11:32:00
7218;A;2018-06-13 15:42:00;2018-06-12 21:50:00
7218;B1;2018-06-12 22:10:00;2018-06-12 23:10:00
7218;C;2018-06-12 00:14:00;2018-06-12 00:39:00
7218;D1;2018-06-14 03:27:00;2018-06-13 23:39:00
7219;A;2017-03-27 01:20:00;2017-03-26 02:22:00
7219;B1;2017-03-26 02:57:00;2017-03-26 08:25:00
7219;C;2017-03-26 17:15:00;2017-03-26 11:31:00
7219;D1;2017-03-28 10:36:00;2017-03-28 14:08:00
7220;A;2017-10-25 03:38:00;2017-10-25 13:41:00
7220;B1;2017-10-25 12:15:00;2017-10-25 17:03:00
7220;C;2017-10-26 04:00:00;2017-10-26 21:31:00
7220;D1;2017-10-26 14:29:00;2017-10-26 20:05:00
7221;A;2017-06-04 19:49:00;2017-06-05 06:36:00
7221;B1;2017-06-05 03:34:00;2017-06-05 04:05:00
7221;C;2017-06-04 03:27:00;2017-06-03 17:24:00
7221;D1;2017-06-03 13:49:00;2017-06-03 20:53:00
7222;A;2017-10-29 04:24:00;2017-10-28 21:11:00
7222;B1;2017-10-28 21:55:00;2017-10-28 19:59:00
7222;C;2017-10-29 12:37:00;2017-10-30 01:23:00
7222;D1;2017-10-30 22:22:00;2017-10-31 01:07:00
7223;A;2017-11-13 01:12:00;2017-11-12 17:42:00
7223;B1;2017-11-12 21:43:00;2017-11-12 17:39:00
7223;C;2017-11-15 00:07:00;2017-11-15 21:33:00
7223;D1;2017-11-16 03:38:00;2017-11-16 06:51:00
7224;A;2018-03-27 23:47:00;2018-03-28 00:29:00
7224;B1;2018-03-27 21:35:00;2018-03-27 19:51:00
7224;C;2018-03-26 12:56:00;2018-03-26 02:32:00
7224;D1;2018-03-25 15:31:00;2018-03-25 10:30:00
7225;A;2017-07-02 14:41:00;2017-07-03 23:23:00
7225;B1;2017-07-03 19:40:00;2017-07-03 22:27:00
7225;C;2017-07-01 14:19:00;2017-07-01 18:38:00
7225;D1;2017-07-03 20:03:00;2017-07-03 18:03:00
7226;A;2017-01-18 10:21:00;2017-01-18 11:09:00
7226;B1;2017-01-18 10:32:00;2017-01-18 23:59:00
7226;C;2017-01-20 05:16:00;2017-01-20 00:19:00
7226;D1;2017-01-20 11:14:00;2017-01-20 16:45:00
7227;A;2017-10-13 05:01:00;2017-10-12 12:14:00
7227;B1;2017-10-12 12:53:00;2017-10-12 11:31:00
7227;C;2017-10-12 16:15:00;2017-10-09 17:24:00
7227;D1;2017-10-08 08:45:00;2017-10-08 04:09:00
7228;A;2017-01-02 21:15:00;2017-01-02 21:19:00
7228;B1;2017-01-02 20:56:00;2017-01-03 01:35:00
7228;C;2017-01-01 21:45:00;2017-01-02 13:05:00
7228;D1;2017-01-02 18:13:00;2017-01-02 16:17:00
7229;A;2017-07-26 23:55:00;2017-07-27 12:01:00
7229;B1;2017-07-27 11:55:00;2017-07-27 06:06:00
7229;C;2017-07-27 16:24:00;2017-07-25 02:26:00
7229;D1;2017-07-22 08:57:00;2017-07-22 08:24:00
7230;A;2017-12-01 07:56:00;2017-11-30 23:32:00
7230;B1;2017-11-30 21:54:00;2017-12-01 00:52:00
7230;C;2017-12-03 11:38:00;2017-12-03 00:03:00
7230;D1;2017-12-03 00:24:00;2017-12-02 21:55:00
7231;A;2017-11-26 09:46:00;2017-11-28 00:37:00
7231;B1;2017-11-28 01:48:00;2017-11-28 06:56:00
7231;C;2017-11-28 05:39:00;2017-11-28 11:32:00
7231;D1;2017-11-28 16:26:00;2017-11-28 13:12:00
7232;A;2017-02-26 04:34:00;2017-02-26 15:54:00
7232;B1;2017-02-26 14:31:00;2017-02-26 16:55:00
7232;C;2017-02-25 13:55:00;2017-02-26 19:00:00
7232;D1;2017-02-28 10:25:00;2017-02-28 11:59:00
7233;A;2017-08-18 10:03:00;2017-08-18 13:14:00
7233;B1;2017-08-18 12:40:00;2017-08-18 12:30:00
7233;C;2017-08-14 12:15:00;2017-08-15 00:29:00
7233;D1;2017-08-15 06:42:00;2017-08-14 23:19:00
7234;A;2017-02-15 19:40:00;2017-02-15 20:54:00
7234;B1;2017-02-15 23:58:00;2017-02-15 22:57:00
7234;C;2017-02-16 02:49:00;2017-02-16 07:21:00
7234;D1;2017-02-17 10:12:00;2017-02-17 07:35:00
7235;A;2017-08-28 16:58:00;2017-08-28 22:15:00
7235;B1;2017-08-28 22:11:00;2017-08-29 01:39:00
7235;C;2017-08-28 10:56:00;2017-08-28 09:02:00
7235;D1;2017-08-27 20:44:00;2017-08-27 22:45:00
7236;A;2017-02-24 14:25:00;2017-02-23 18:28:00
7236;B1;2017-02-23 21:16:00;2017-02-24 02:57:00
7236;C;2017-02-24 11:33:00;2017-02-24 08:28:00
7236;D1;2017-02-22 09:33:00;2017-02-22 06:00:00
7237;A;2017-04-01 11:18:00;2017-03-31 22:06:00
7237;B1;2017-03-31 21:21:00;2017-04-01 00:58:00
7237;C;2017-04-01 18:35:00;2017-04-03 16:01:00
7237;D1;2017-04-03 12:28:00;2017-04-03 14:21:00
7238;A;2017-01-25 00:17:00;2017-01-25 06:32:00
7238;B1;2017-01-25 09:00:00;2017-01-25 07:17:00
7238;C;2017-01-26 05:28:00;2017-01-26 10:22:00
7238;D1;2017-01-25 15:53:00;2017-01-25 23:39:00
7239;A;2017-09-07 01:29:00;2017-09-07 03:33:00
7239;B1;2017-09-07 03:03:00;2017-09-06 18:22:00
7239;C;2017-09-07 22:23:00;2017-09-08 08:14:00
7239;D1;2017-09-08 18:26:00;2017-09-09 10:24:00
7240;A;2017-02-11 00:30:00;2017-02-10 17:06:00
7240;B1;2017-02-10 20:19:00;2017-02-10 19:36:00
7240;C;2017-02-10 11:25:00;2017-02-10 12:48:00
7240;D2;2017-02-10 21:42:00;2017-02-10 21:47:00
7241;A;2017-06-13 10:56:00;2017-06-13 04:03:00
7241;B1;2017-06-13 06:26:00;2017-06-13 08:14:00
7241;C;2017-06-13 14:34:00;2017-06-14 06:12:00
7241;D1;2017-06-13 09:56:00;2017-06-13 00:37:00
7242;A;2017-10-27 23:24:00;2017-10-27 20:26:00
7242;B1;2017-10-28 01:59:00;2017-10-28 07:19:00
7242;C;2017-10-26 23:16:00;2017-10-26 16:50:00
7242;D1;2017-10-24 16:00:00;2017-10-24 16:42:00
7243;A;2018-11-03 22:31:00;2018-11-03 20:40:00
7243;B1;2018-11-03 21:44:00;2018-11-03 19:24:00
7243;C;2018-11-04 04:09:00;2018-11-04 12:53:00
7243;D1;2018-11-04 11:55:00;2018-11-04 16:24:00
7244;A;2017-08-24 01:27:00;2017-08-24 09:22:00
7244;B1;2017-08-24 08:36:00;2017-08-24 07:53:00
7244;C;2017-08-24 23:04:00;2017-08-25 01:36:00
7244;D1;2017-08-25 10:50:00;2017-08-25 11:09:00
7245;A;2018-03-11 09:07:00;2018-03-10 12:22:00
7245;B1;2018-03-10 13:57:00;2018-03-10 15:05:00
7245;C;2018-03-10 13:34:00;2018-03-12 17:04:00
7245;D1;2018-03-12 19:08:00;2018-03-13 01:36:00
7246;A;2017-01-21 00:37:00;2017-01-20 11:12:00
7246;B1;2017-01-20 10:45:00;2017-01-21 00:57:00
7246;C;2017-01-21 17:40:00;2017-01-21 19:28:00
7246;D1;2017-01-21 17:35:00;2017-01-21 17:30:00
7247;A;2017-06-07 08:15:00;2017-06-07 20:23:00
7247;B1;2017-06-07 22:55:00;2017-06-07 22:51:00
7247;C;2017-06-08 09:04:00;2017-06-08 19:18:00
7247;D1;2017-06-05 07:39:00;2017-06-05 07:09:00
7248;A;2017-04-28 17:32:00;2017-04-28 00:53:00
7248;B1;2017-04-28 00:39:00;2017-04-28 03:38:00
7248;C;2017-04-27 13:06:00;2017-04-27 17:11:00
7248;D1;2017-04-28 00:38:00;2017-04-28 00:49:00
7249;A;2017-04-05 15:57:00;2017-04-06 01:34:00
7249;B1;2017-04-06 00:47:00;2017-04-06 04:02:00
7249;C;2017-04-06 20:47:00;2017-04-06 07:11:00
7249;D1;2017-04-06 03:41:00;2017-04-06 21:03:00
7250;A;2017-07-23 04:45:00;2017-07-22 22:55:00
7250;B1;2017-07-22 22:05:00;2017-07-22 07:49:00
7250;C;2017-07-19 09:01:00;2017-07-19 08:47:00
7250;D1;2017-07-20 04:46:00;2017-07-20 05:57:00
7251;A;2017-11-06 19:24:00;2017-11-06 21:05:00
7251;B1;2017-11-06 23:45:00;2017-11-07 07:09:00
7251;C;2017-11-07 03:47:00;2017-11-06 09:05:00
7251;D1;2017-11-05 23:29:00;2017-11-06 03:02:00
7252;A;2017-08-13 04:01:00;2017-08-13 02:21:00
7252;B1;2017-08-12 23:45:00;2017-08-12 23:44:00
7252;C;2017-08-12 03:07:00;2017-08-10 00:47:00
7252;D1;2017-08-10 00:50:00;2017-08-10 04:55:00
7253;A;2017-10-03 12:12:00;2017-10-04 09:06:00
7253;B1;2017-10-04 08:01:00;2017-10-04 07:37:00
7253;C;2017-10-04 05:59:00;2017-10-04 19:14:00
7253;D1;2017-10-07 08:53:00;2017-10-07 12:26:00
7254;A;2017-03-10 16:31:00;2017-03-10 15:56:00
7254;B1;2017-03-10 15:49:00;2017-03-10 21:49:00
7254;C;2017-03-10 14:46:00;2017-03-10 14:05:00
7254;D1;2017-03-04 14:38:00;2017-03-04 12:57:00
7255;A;2017-10-30 05:45:00;2017-10-30 00:32:00
7255;B1;2017-10-29 22:40:00;2017-10-29 23:30:00
7255;C;2017-10-30 02:30:00;2017-10-29 06:14:00
7255;D1;2017-10-29 16:28:00;2017-10-29 16:29:00
7256;A;2017-02-01 14:20:00;2017-02-01 00:05:00
7256;B1;2017-01-31 22:45:00;2017-01-31 21:05:00
7256;C;2017-01-31 16:34:00;2017-01-31 10:33:00
7256;D1;2017-02-01 12:17:00;2017-02-01 13:57:00
7257;A;2017-06-08 10:12:00;2017-06-08 18:42:00
7257;B1;2017-06-08 16:43:00;2017-06-08 21:08:00
7257;C;2017-06-10 15:18:00;2017-06-10 10:41:00
7257;D1;2017-06-10 11:57:00;2017-06-10 16:20:00
7258;A;2017-03-13 20:19:00;2017-03-13 21:51:00
7258;B1;2017-03-13 22:51:00;2017-03-13 20:23:00
7258;C;2017-03-13 04:35:00;2017-03-13 08:07:00
7258;D1;2017-03-13 09:43:00;2017-03-13 12:48:00
7259;A;2017-05-25 08:04:00;2017-05-25 04:58:00
7259;B1;2017-05-25 05:23:00;2017-05-25 04:48:00
7259;C;2017-05-25 09:13:00;2017-05-25 13:23:00
7259;D1;2017-05-23 21:02:00;2017-05-23 16:05:00
7260;A;2017-08-12 02:43:00;2017-08-12 13:19:00
7260;B1;2017-08-12 17:18:00;2017-08-12 16:58:00
7260;C;2017-08-12 23:39:00;2017-08-14 06:26:00
7260;D1;2017-08-16 14:42:00;2017-08-16 15:48:00
7261;A;2018-08-28 20:10:00;2018-08-28 20:29:00
7261;B1;2018-08-28 16:30:00;2018-08-28 13:27:00
7261;C;2018-08-28 11:56:00;2018-08-30 21:48:00
7261;D1;2018-08-31 12:29:00;2018-08-31 10:46:00
7262;A;2017-01-09 00:07:00;2017-01-10 01:26:00
7262;B1;2017-01-10 04:33:00;2017-01-10 07:59:00
7262;C;2017-01-10 08:02:00;2017-01-10 02:07:00
7262;D1;2017-01-09 22:40:00;2017-01-09 17:29:00
7263;A;2017-10-18 14:20:00;2017-10-18 13:19:00
7263;B1;2017-10-18 13:59:00;2017-10-18 01:25:00
7263;C;2017-10-19 06:18:00;2017-10-20 05:04:00
7263;D1;2017-10-20 08:58:00;2017-10-20 09:31:00
7264;A;2018-02-09 05:44:00;2018-02-10 20:51:00
7264;B1;2018-02-10 21:31:00;2018-02-11 06:38:00
7264;C;2018-02-11 18:03:00;2018-02-11 18:51:00
7264;D1;2018-02-15 11:35:00;2018-02-15 12:28:00
7265;A;2017-04-12 04:51:00;2017-04-12 08:44:00
7265;B1;2017-04-12 09:08:00;2017-04-12 10:04:00
7265;C;2017-04-12 22:33:00;2017-04-12 10:33:00
7265;D1;2017-04-12 15:15:00;2017-04-12 18:47:00
7266;A;2017-05-25 07:39:00;2017-05-25 12:04:00
7266;B1;2017-05-25 11:58:00;2017-05-25 15:04:00
7266;C;2017-05-24 21:39:00;2017-05-25 05:52:00
7266;D1;2017-05-25 06:45:00;2017-05-25 05:29:00
7267;A;2017-03-28 05:43:00;2017-03-26 08:30:00
7267;B1;2017-03-26 14:58:00;2017-03-26 18:57:00
7267;C;2017-03-28 23:13:00;2017-03-28 15:45:00
7267;D1;2017-03-28 12:44:00;2017-03-28 15:31:00
7268;A;2018-01-04 20:53:00;2018-01-05 01:00:00
7268;B1;2018-01-05 03:38:00;2018-01-04 21:10:00
7268;C;2018-01-05 08:53:00;2018-01-05 07:30:00
